,yrsurv,age,gender,irstrata,fearfail,suskill,opport,knowent,discent,exreason,bstart
24462,2015,50,1,2,2,1,1,2,0,0,2
24464,2015,32,1,2,1,1,2,2,0,0,2
24465,2015,22,2,2,2,1,2,2,1,2,1
24466,2015,44,1,2,1,1,1,2,0,0,1
24468,2015,50,1,2,2,2,1,2,0,0,2
24469,2015,21,2,2,1,1,1,2,0,0,2
24470,2015,41,1,2,2,1,1,2,0,0,2
24472,2015,31,1,2,1,2,2,1,0,0,2
24474,2015,31,1,2,2,1,2,1,1,8,1
24476,2015,24,1,2,1,1,2,1,0,0,2
24478,2015,50,1,2,2,1,1,1,0,0,2
24482,2015,48,2,2,2,1,1,2,0,0,2
24488,2015,52,1,2,1,1,2,2,0,0,2
24493,2015,37,2,2,2,1,1,2,0,0,2
24494,2015,42,1,2,2,1,1,2,0,0,2
24495,2015,48,1,2,2,1,2,2,0,0,2
24496,2015,49,2,2,1,1,1,2,0,0,2
24502,2015,57,1,2,2,1,2,2,0,0,1
24507,2015,46,2,2,2,1,-1,2,0,0,2
24508,2015,52,1,2,1,1,1,2,0,0,2
24509,2015,48,1,2,2,1,1,1,0,0,2
24512,2015,52,1,2,2,1,1,1,0,0,2
24514,2015,38,2,2,1,1,2,2,0,0,2
24518,2015,58,1,2,2,1,1,2,0,0,2
24521,2015,41,2,2,1,1,2,1,0,0,2
24527,2015,62,1,2,2,1,1,2,0,0,2
24528,2015,20,1,2,1,1,1,2,0,0,2
24529,2015,56,1,2,1,1,-1,-1,0,0,2
24530,2015,53,1,2,2,1,-1,2,0,0,1
24533,2015,60,1,2,1,1,1,2,0,0,2
24535,2015,40,1,2,2,1,1,2,0,0,2
24536,2015,58,1,2,1,1,1,2,0,0,2
24541,2015,39,1,2,2,1,2,2,0,0,2
24561,2015,52,1,2,1,1,1,2,0,0,2
24568,2015,32,1,2,2,1,1,2,0,0,2
24569,2015,49,1,2,2,1,1,2,0,0,2
24570,2015,52,1,2,2,1,1,1,0,0,2
24573,2015,59,1,2,1,1,1,2,0,0,2
24577,2015,33,1,2,1,1,1,2,0,0,2
24578,2015,35,2,2,2,1,-1,-1,0,0,2
24582,2015,37,2,2,2,1,1,1,0,0,2
24590,2015,28,1,2,2,1,1,1,0,0,2
24637,2015,56,1,2,2,1,1,1,0,0,2
24639,2015,45,1,2,2,1,2,2,0,0,2
24656,2015,29,1,2,2,1,1,1,0,0,2
24663,2015,38,1,2,2,1,1,2,0,0,2
24698,2015,38,2,2,2,1,1,2,0,0,2
24704,2015,20,1,2,2,1,-1,1,0,0,2
24710,2015,22,2,2,1,1,1,1,0,0,1
24714,2015,30,1,6,1,2,1,1,0,0,1
24723,2015,24,1,2,2,1,2,2,0,0,2
24730,2015,52,1,2,1,1,1,2,0,0,2
24732,2015,40,1,2,2,2,1,1,0,0,2
24734,2015,44,2,2,2,1,2,2,0,0,2
24736,2015,23,1,2,2,1,1,1,0,0,1
24740,2015,52,1,2,1,1,1,2,0,0,2
24744,2015,36,1,2,2,1,1,2,0,0,2
24746,2015,46,1,2,1,1,1,1,0,0,2
24748,2015,64,1,2,1,1,2,2,0,0,2
24751,2015,20,1,2,2,1,2,1,1,8,2
24754,2015,29,2,2,2,1,1,2,0,0,2
24755,2015,23,1,2,2,1,2,2,0,0,2
24756,2015,26,1,2,1,2,2,1,1,8,1
24757,2015,31,1,2,1,1,1,1,0,0,1
24758,2015,25,1,2,1,1,1,2,1,8,2
24759,2015,41,1,2,2,1,2,2,0,0,2
24763,2015,42,2,2,2,2,2,2,0,0,2
24769,2015,54,1,2,2,1,2,2,0,0,2
24770,2015,24,1,2,2,1,2,1,0,0,2
24771,2015,49,2,2,2,1,2,2,0,0,2
24772,2015,51,1,2,2,1,2,2,0,0,2
24776,2015,30,1,2,2,1,2,2,0,0,2
24779,2015,60,1,2,2,1,2,1,0,0,2
24781,2015,39,1,2,2,1,2,2,0,0,2
24783,2015,32,1,2,2,1,1,2,0,0,2
24784,2015,33,1,2,2,1,2,2,0,0,2
24786,2015,42,1,2,2,2,2,2,0,0,2
24790,2015,61,1,2,2,1,-1,2,0,0,2
24793,2015,32,1,2,2,1,2,2,0,0,2
24804,2015,47,1,2,2,1,2,2,0,0,2
24806,2015,36,1,2,2,1,2,2,0,0,2
24810,2015,31,1,2,2,1,2,2,0,0,2
24816,2015,23,1,2,2,1,1,1,0,0,1
24821,2015,39,1,2,2,1,2,2,0,0,2
24822,2015,30,2,2,2,1,2,2,0,0,2
24829,2015,47,2,2,2,1,1,1,0,0,2
24842,2015,49,1,2,2,1,-1,2,0,0,2
24847,2015,29,1,2,2,1,2,2,0,0,2
24849,2015,26,1,2,2,1,2,2,0,0,2
24851,2015,42,1,2,1,1,1,2,0,0,2
24856,2015,19,1,2,1,2,1,2,0,0,1
24858,2015,26,1,2,2,1,2,1,0,0,1
24860,2015,31,1,2,1,1,1,1,0,0,2
24861,2015,27,1,2,1,1,2,2,0,0,1
24862,2015,33,2,2,1,1,2,1,0,0,1
24863,2015,28,2,2,1,1,2,1,0,0,2
24864,2015,30,2,2,1,1,1,1,0,0,1
24865,2015,30,2,2,1,1,1,1,0,0,2
24866,2015,35,1,2,1,1,2,1,0,0,2
24867,2015,40,1,2,2,1,2,2,0,0,1
24870,2015,35,2,2,1,1,2,2,0,0,2
24876,2015,61,1,2,2,1,2,1,0,0,2
24877,2015,63,2,2,2,2,-1,1,0,0,2
24878,2015,34,2,2,1,2,1,2,0,0,2
24881,2015,34,1,2,2,1,2,1,0,0,1
24883,2015,23,2,2,1,1,2,2,0,0,2
24884,2015,30,1,2,1,1,2,1,0,0,1
24888,2015,53,1,2,1,1,2,1,0,0,2
24889,2015,23,1,2,1,1,2,2,1,2,2
24891,2015,42,1,2,1,1,2,1,0,0,2
24892,2015,25,2,2,2,1,2,2,0,0,2
24897,2015,23,1,2,2,1,1,2,0,0,2
24911,2015,38,1,2,2,1,2,1,0,0,1
24912,2015,36,1,2,2,1,2,2,0,0,2
24913,2015,30,1,2,2,1,1,2,0,0,1
24924,2015,27,1,2,2,1,-1,2,0,0,2
24943,2015,49,1,2,1,1,-1,2,0,0,2
24944,2015,44,1,2,2,1,2,2,0,0,2
24946,2015,32,1,2,1,1,2,2,0,0,2
24953,2015,35,1,2,1,1,1,2,0,0,1
24954,2015,35,1,2,2,1,2,2,0,0,2
24958,2015,41,1,2,1,1,2,2,0,0,2
24964,2015,24,1,3,-2,1,2,1,0,0,1
24965,2015,23,1,3,1,2,1,1,0,0,1
24969,2015,32,1,3,2,1,1,1,0,0,1
24970,2015,29,1,3,1,2,1,1,0,0,1
24971,2015,27,1,3,2,1,2,1,0,0,1
24975,2015,35,1,3,2,1,2,1,0,0,1
24980,2015,46,1,3,2,1,1,1,0,0,1
24988,2015,23,1,3,1,2,2,1,0,0,2
24991,2015,24,1,3,2,1,2,1,0,0,2
25008,2015,31,1,3,2,1,2,2,0,0,1
25009,2015,25,1,3,2,1,1,2,0,0,1
25011,2015,27,1,3,2,2,1,1,0,0,2
25012,2015,26,1,3,2,1,1,1,0,0,1
25022,2015,31,2,3,2,1,2,1,0,0,2
25023,2015,33,2,3,2,1,2,1,0,0,1
25034,2015,36,1,3,2,1,2,1,0,0,2
25037,2015,40,1,3,2,1,1,1,0,0,2
25038,2015,35,1,3,2,1,1,1,0,0,1
25039,2015,37,1,3,2,1,1,2,1,8,1
25040,2015,36,1,3,2,1,1,1,0,0,2
25041,2015,32,1,3,2,1,1,1,0,0,2
25049,2015,35,2,3,1,2,1,1,1,8,1
25054,2015,46,1,3,2,1,2,1,0,0,2
25056,2015,53,1,3,2,1,1,2,0,0,1
25058,2015,50,1,3,1,2,2,1,0,0,2
25068,2015,55,1,3,2,1,1,1,0,0,2
25069,2015,59,1,3,2,1,2,2,0,0,2
25077,2015,21,1,3,2,1,1,1,0,0,2
25082,2015,24,1,3,2,1,1,1,1,8,2
25085,2015,24,2,3,2,1,1,1,0,0,1
25097,2015,32,1,3,2,1,1,1,0,0,2
25100,2015,34,1,3,1,1,2,1,0,0,2
25101,2015,28,1,3,2,1,1,1,0,0,2
25102,2015,26,1,3,2,1,2,1,1,8,2
25103,2015,33,1,3,1,1,1,1,0,0,2
25114,2015,29,2,3,1,2,2,2,0,0,2
25118,2015,42,1,3,2,1,1,2,0,0,2
25119,2015,43,1,3,2,2,2,1,0,0,2
25120,2015,37,1,3,2,1,1,1,0,0,2
25130,2015,54,1,3,2,1,1,1,0,0,2
25149,2015,35,1,3,2,1,2,2,1,8,2
25151,2015,38,1,3,2,1,2,2,0,0,2
25153,2015,26,1,3,1,2,2,1,1,8,1
25156,2015,40,1,3,1,1,1,1,0,0,1
25157,2015,35,2,3,1,1,1,1,0,0,1
25159,2015,25,1,3,2,1,1,1,1,8,2
25160,2015,32,2,3,2,2,2,2,0,0,2
25162,2015,28,1,3,1,1,1,1,0,0,2
25163,2015,38,2,3,1,1,2,2,0,0,2
25167,2015,44,1,3,2,1,2,1,0,0,2
25168,2015,49,1,3,2,1,1,1,0,0,1
25169,2015,39,2,3,1,2,2,2,0,0,2
25171,2015,24,1,3,2,1,2,2,1,8,1
25172,2015,54,1,3,2,2,2,2,0,0,2
25173,2015,32,1,3,2,1,1,1,0,0,1
25174,2015,22,1,3,2,1,1,1,1,8,1
25177,2015,54,2,3,1,2,2,2,0,0,1
25185,2015,31,1,3,2,1,1,1,0,0,2
25187,2015,32,1,3,2,1,1,1,0,0,1
25190,2015,35,2,3,1,2,2,2,0,0,2
25193,2015,26,1,3,2,1,1,1,1,1,1
25197,2015,46,2,3,2,2,2,1,0,0,2
25198,2015,32,1,3,1,2,2,2,0,0,2
25199,2015,23,1,3,2,1,2,1,1,8,1
25200,2015,46,1,3,2,1,1,1,1,2,1
25201,2015,39,2,3,1,2,2,1,0,0,2
25202,2015,24,1,3,2,1,1,1,0,0,1
25204,2015,28,1,3,1,1,1,1,0,0,1
25207,2015,42,1,3,2,1,1,1,1,2,2
25211,2015,32,1,3,1,1,2,2,1,1,1
25212,2015,22,1,3,2,1,1,2,1,8,1
25215,2015,33,1,3,2,2,2,2,0,0,1
25217,2015,24,1,3,2,1,2,1,0,0,1
25218,2015,47,1,3,2,1,2,2,0,0,2
25222,2015,31,1,3,2,1,2,2,0,0,1
25223,2015,39,1,3,2,1,2,2,0,0,2
25224,2015,30,1,3,2,1,2,1,1,8,1
25225,2015,58,1,3,2,2,2,2,0,0,2
25226,2015,53,1,3,1,2,1,1,0,0,2
25228,2015,18,1,3,2,1,1,1,1,2,1
25229,2015,25,1,3,2,1,2,2,0,0,1
25230,2015,19,1,3,1,1,2,1,1,7,1
25231,2015,43,1,3,2,1,2,2,0,0,1
25234,2015,36,1,3,1,1,2,2,0,0,2
25235,2015,33,1,3,2,2,2,1,0,0,1
25237,2015,33,1,3,2,1,1,1,0,0,1
25238,2015,25,1,3,2,1,2,1,0,0,1
25239,2015,54,1,3,2,1,2,2,0,0,1
25240,2015,39,2,3,1,1,2,2,0,0,1
25242,2015,32,2,3,2,1,2,1,0,0,1
25243,2015,36,1,3,1,1,2,2,0,0,2
25254,2015,37,2,3,2,2,2,2,0,0,2
25255,2015,51,1,3,2,1,1,1,0,0,1
25256,2015,26,2,3,1,1,1,2,0,0,1
25272,2015,32,2,3,2,1,2,1,0,0,1
25273,2015,26,1,3,1,2,2,2,0,0,1
25275,2015,29,2,3,2,1,1,2,0,0,2
25276,2015,28,1,3,2,2,1,1,0,0,2
25279,2015,32,1,3,2,2,1,1,0,0,2
25280,2015,38,1,3,2,1,2,2,0,0,2
25281,2015,24,1,3,2,2,1,2,0,0,1
25282,2015,21,1,3,2,2,2,2,0,0,1
25283,2015,24,1,3,2,2,1,1,1,8,1
25284,2015,26,1,3,2,1,2,2,0,0,2
25285,2015,32,1,3,2,1,2,1,0,0,1
25286,2015,33,1,3,2,2,2,1,0,0,2
25287,2015,25,1,3,2,2,2,2,0,0,2
25288,2015,23,1,3,1,2,2,1,0,0,1
25289,2015,22,1,3,1,2,2,1,0,0,1
25290,2015,26,1,3,1,2,2,2,0,0,1
25291,2015,31,1,3,2,2,1,2,0,0,1
25292,2015,36,1,3,2,1,2,2,1,5,1
25295,2015,49,1,3,2,1,2,2,0,0,1
25297,2015,22,1,3,2,1,1,1,0,0,1
25298,2015,34,1,3,2,1,1,1,1,8,1
25299,2015,32,1,3,2,2,2,2,0,0,1
25301,2015,32,1,3,2,2,2,2,0,0,2
25302,2015,39,1,3,1,2,2,1,0,0,1
25303,2015,41,2,3,2,1,2,2,0,0,1
25304,2015,41,1,3,2,2,2,2,0,0,2
25305,2015,30,1,3,2,2,2,1,0,0,1
25306,2015,44,1,3,1,2,1,1,0,0,1
25307,2015,32,1,3,2,2,2,2,0,0,1
25308,2015,29,1,3,1,1,2,2,0,0,1
25309,2015,33,1,3,2,1,1,1,0,0,1
25310,2015,32,1,3,2,1,1,1,0,0,2
25311,2015,32,1,3,2,1,1,2,0,0,1
25312,2015,28,1,3,1,2,1,1,0,0,2
25313,2015,36,1,3,2,1,1,1,0,0,2
25314,2015,32,1,3,2,2,1,1,0,0,1
25315,2015,32,1,3,2,2,2,1,0,0,1
25316,2015,36,1,3,2,2,1,2,0,0,2
25317,2015,28,1,3,2,1,2,2,0,0,2
25318,2015,30,1,3,1,1,1,1,0,0,1
25319,2015,32,1,3,2,1,1,1,0,0,2
25320,2015,22,1,3,2,2,1,2,0,0,1
25323,2015,32,2,3,2,2,2,1,0,0,1
25324,2015,30,1,3,2,1,2,2,0,0,1
25325,2015,33,1,3,2,1,1,1,0,0,1
25326,2015,26,1,3,2,2,2,1,0,0,1
25327,2015,32,1,3,2,1,2,2,0,0,1
25328,2015,23,1,3,2,2,1,1,0,0,1
25329,2015,32,1,3,2,2,2,1,0,0,1
25330,2015,26,1,3,2,2,2,2,0,0,2
25331,2015,42,1,3,2,2,2,2,0,0,2
25332,2015,38,1,3,1,1,2,1,0,0,2
25334,2015,22,1,3,2,1,2,2,0,0,2
25335,2015,31,1,3,2,2,2,1,0,0,1
25336,2015,31,1,3,1,2,2,2,0,0,1
25337,2015,26,1,3,2,2,2,1,0,0,1
25338,2015,23,1,3,1,2,2,2,0,0,2
25339,2015,28,1,3,2,1,2,2,0,0,1
25340,2015,22,1,3,2,1,2,2,0,0,1
25344,2015,27,1,3,2,1,1,1,0,0,1
25345,2015,35,1,3,2,1,2,1,0,0,1
25347,2015,29,1,3,2,1,2,2,0,0,1
25356,2015,33,1,3,1,1,2,1,0,0,2
25357,2015,20,2,3,2,1,2,1,0,0,1
25362,2015,27,2,3,2,2,1,1,0,0,1
25366,2015,32,2,3,2,2,2,1,0,0,1
25371,2015,32,2,3,2,1,2,2,0,0,1
25373,2015,21,2,3,2,1,2,2,0,0,1
25383,2015,34,2,3,2,1,2,1,1,2,2
25384,2015,48,2,3,2,2,2,2,0,0,1
25388,2015,33,2,3,2,2,1,2,0,0,1
25389,2015,56,1,3,1,2,2,2,0,0,1
25393,2015,32,1,3,2,1,2,2,0,0,2
25394,2015,32,1,3,1,2,2,1,0,0,1
25397,2015,36,1,4,1,1,1,1,0,0,2
25399,2015,29,2,4,2,1,1,1,0,0,2
25400,2015,31,1,4,2,1,1,-1,0,0,1
25401,2015,54,1,4,2,1,1,1,0,0,1
25402,2015,32,1,4,1,1,2,2,0,0,1
25403,2015,35,1,4,2,1,2,1,0,0,1
25404,2015,28,1,4,2,2,1,2,0,0,1
25405,2015,23,2,4,2,1,2,1,0,0,1
25410,2015,40,1,4,1,1,2,1,0,0,2
25413,2015,43,1,4,2,1,2,2,0,0,2
25420,2015,36,2,4,2,1,2,2,1,2,1
25424,2015,27,1,4,1,1,2,1,1,6,2
25425,2015,25,1,4,1,2,1,1,0,0,2
25427,2015,29,1,4,2,1,2,2,0,0,1
25428,2015,19,1,4,1,2,1,1,0,0,1
25430,2015,35,1,4,1,1,2,1,1,8,2
25434,2015,32,1,4,1,1,2,1,0,0,2
25435,2015,42,1,4,2,2,2,1,0,0,2
25436,2015,43,1,4,2,1,1,1,0,0,2
25440,2015,42,1,4,2,2,2,2,0,0,2
25441,2015,48,1,4,2,1,2,2,0,0,2
25449,2015,56,1,4,1,1,1,2,0,0,2
25456,2015,45,2,4,1,1,1,1,0,0,2
25468,2015,27,2,4,2,1,1,2,0,0,2
25469,2015,33,2,4,1,1,2,1,0,0,2
25470,2015,30,2,4,2,2,2,1,0,0,2
25483,2015,60,1,4,2,1,2,2,0,0,2
25486,2015,59,2,4,2,1,2,2,0,0,1
25487,2015,33,2,4,2,1,1,1,0,0,2
25490,2015,52,1,4,1,2,2,2,0,0,2
25496,2015,38,2,4,2,1,1,1,0,0,2
25497,2015,45,1,4,2,2,-1,1,0,0,2
25499,2015,22,1,4,2,1,1,1,0,0,2
25507,2015,38,2,4,2,1,2,2,0,0,1
25510,2015,23,1,4,2,1,1,1,0,0,2
25511,2015,57,2,4,2,1,1,1,0,0,2
25518,2015,19,1,4,2,1,1,1,0,0,1
25519,2015,23,1,4,2,1,2,1,0,0,2
25520,2015,20,1,4,2,1,1,1,0,0,1
25521,2015,38,1,4,2,1,1,1,0,0,1
25522,2015,32,2,4,1,1,2,2,0,0,2
25525,2015,22,2,4,2,2,2,1,0,0,2
25531,2015,54,2,4,2,1,1,1,0,0,1
25539,2015,32,2,4,2,1,2,2,0,0,2
25544,2015,21,2,4,2,2,1,2,0,0,1
25551,2015,60,1,4,1,1,2,1,0,0,2
25553,2015,29,1,4,1,1,2,1,0,0,2
25554,2015,20,2,4,2,2,-1,-1,0,0,1
25560,2015,27,1,4,1,1,1,1,0,0,2
25562,2015,32,1,4,1,1,1,2,0,0,2
25565,2015,24,1,4,1,1,1,1,0,0,1
25566,2015,47,1,4,2,1,1,1,0,0,1
25573,2015,20,2,4,2,1,1,1,0,0,1
25582,2015,32,2,4,2,1,2,2,0,0,2
25588,2015,23,1,4,2,1,1,1,0,0,2
25589,2015,52,1,4,1,1,2,1,0,0,2
25591,2015,54,1,4,2,1,1,2,0,0,2
25592,2015,41,1,4,1,1,1,1,0,0,1
25593,2015,36,1,4,1,1,1,1,0,0,2
25594,2015,49,1,4,2,1,1,1,1,9,2
25596,2015,20,2,4,2,1,1,1,0,0,2
25597,2015,49,1,4,1,1,2,2,0,0,2
25598,2015,27,1,4,2,1,1,1,0,0,2
25599,2015,47,1,4,2,1,1,1,0,0,2
25603,2015,42,1,4,1,1,1,1,0,0,2
25606,2015,24,1,5,2,1,1,1,0,0,1
25607,2015,41,1,4,1,1,2,2,0,0,1
25612,2015,57,1,4,1,2,2,2,0,0,2
25615,2015,40,2,4,1,2,2,1,0,0,1
25616,2015,45,1,4,1,1,2,2,0,0,1
25617,2015,48,2,4,-1,1,1,1,1,0,1
25620,2015,32,2,4,1,1,2,1,0,0,1
25627,2015,47,1,4,1,1,2,1,0,0,1
25629,2015,51,1,4,1,1,2,2,0,0,2
25636,2015,29,1,4,1,2,1,2,0,0,2
25637,2015,32,1,4,2,1,2,1,0,0,1
25638,2015,35,1,4,2,1,1,2,0,0,2
25639,2015,60,1,4,2,2,2,2,0,0,2
25640,2015,40,1,4,1,-2,1,1,0,0,2
25642,2015,50,1,4,2,1,2,2,0,0,1
25643,2015,40,1,4,2,2,2,1,0,0,2
25645,2015,44,1,4,2,1,1,2,0,0,2
25649,2015,32,2,4,2,1,1,2,0,0,2
25653,2015,37,2,4,1,2,2,1,0,0,2
25654,2015,30,1,4,2,1,1,2,0,0,1
25655,2015,51,1,4,2,1,1,2,0,0,1
25656,2015,40,1,4,1,1,1,1,0,0,2
25657,2015,32,1,4,2,1,1,2,0,0,2
25669,2015,36,1,4,1,1,2,2,0,0,2
25670,2015,51,1,4,2,1,1,1,0,0,2
25672,2015,25,1,4,2,1,1,1,0,0,2
25678,2015,42,1,4,1,2,2,1,0,0,2
25686,2015,28,1,4,2,1,1,2,0,0,2
25689,2015,34,1,4,2,1,2,2,1,2,1
25692,2015,28,1,4,1,2,1,1,0,0,2
25697,2015,41,1,4,2,1,1,2,0,0,2
25699,2015,30,1,4,2,1,2,1,0,0,2
25700,2015,32,1,4,-1,2,2,2,0,0,2
25707,2015,54,1,4,2,1,1,1,0,0,2
25711,2015,30,2,4,2,1,1,2,0,0,1
25716,2015,32,2,4,2,1,1,1,0,0,1
25719,2015,42,1,4,2,1,2,2,0,0,1
25722,2015,30,1,4,2,1,-1,2,0,0,1
25729,2015,26,1,4,2,2,2,1,0,0,2
25730,2015,29,1,4,1,1,2,2,0,0,2
25731,2015,30,2,4,2,1,1,2,0,0,2
25734,2015,33,1,4,2,1,2,2,0,0,2
25735,2015,31,1,4,2,1,1,2,0,0,2
25736,2015,30,1,4,2,1,2,1,0,0,2
25737,2015,33,1,4,2,1,2,2,0,0,1
25738,2015,24,2,4,2,1,1,1,0,0,1
25740,2015,50,1,4,2,2,2,2,0,0,2
25741,2015,37,1,4,1,2,2,2,0,0,2
25743,2015,26,1,4,2,1,2,2,1,6,1
25745,2015,42,1,4,1,1,-2,2,0,0,1
25748,2015,47,1,4,1,1,1,2,0,0,2
25760,2015,34,1,4,1,1,2,2,0,0,2
25761,2015,32,1,4,1,1,2,1,0,0,1
25763,2015,22,1,4,2,1,1,1,0,0,2
25764,2015,22,1,4,2,1,2,2,0,0,1
25766,2015,45,1,4,2,1,2,2,0,0,2
25771,2015,34,1,4,2,1,2,2,0,0,2
25783,2015,45,1,4,1,1,1,1,0,0,2
25784,2015,30,1,4,2,1,2,1,0,0,2
25789,2015,36,1,4,2,1,1,1,0,0,2
25793,2015,37,1,5,-1,1,-1,1,1,0,1
25794,2015,24,1,5,1,1,1,1,0,0,1
25795,2015,46,1,5,2,2,1,1,0,0,1
25796,2015,30,2,5,2,1,1,2,0,0,1
25798,2015,38,2,5,2,1,1,1,0,0,1
25806,2015,26,1,5,1,2,1,2,0,0,1
25807,2015,40,1,5,1,1,1,1,0,0,2
25813,2015,47,1,5,2,1,1,1,0,0,1
25822,2015,32,2,5,2,1,1,1,0,0,1
25826,2015,32,1,5,2,1,1,1,0,0,1
25828,2015,31,1,5,1,1,1,1,0,0,1
25830,2015,27,1,5,2,1,1,1,0,0,1
25833,2015,24,1,5,2,1,1,1,0,0,1
25835,2015,26,1,5,1,1,1,1,0,0,1
25836,2015,47,2,5,2,1,2,1,0,0,1
25838,2015,45,1,5,2,1,1,1,0,0,2
25839,2015,31,1,5,2,1,1,2,1,6,1
25840,2015,24,1,5,2,1,1,1,0,0,1
25841,2015,24,1,5,2,1,1,1,0,0,1
25842,2015,26,2,5,2,2,1,1,0,0,1
25857,2015,24,2,5,1,1,1,1,1,8,1
25858,2015,24,2,5,2,1,1,1,0,0,2
25866,2015,29,1,5,2,1,1,1,1,8,1
25869,2015,38,1,5,2,1,1,1,0,0,2
25871,2015,38,1,5,1,1,2,1,1,4,1
25872,2015,32,1,5,2,1,1,1,1,9,2
25874,2015,48,2,5,2,2,1,1,0,0,2
25883,2015,39,2,5,2,1,1,1,0,0,1
25884,2015,30,1,5,1,2,1,1,0,0,1
25885,2015,34,1,6,1,1,1,1,0,0,1
25886,2015,36,1,6,1,2,1,1,0,0,1
25887,2015,36,2,6,1,2,1,2,0,0,2
25889,2015,30,2,6,1,1,2,2,0,0,2
25890,2015,35,1,6,2,1,1,1,0,0,1
25892,2015,34,2,6,1,1,1,2,0,0,2
25893,2015,34,2,6,2,2,-1,1,0,0,1
25896,2015,38,2,6,2,1,2,2,0,0,1
25899,2015,49,1,5,-2,-2,-2,-2,0,0,1
25901,2015,28,1,5,-2,-2,-2,-2,0,0,1
25902,2015,32,1,5,2,1,-1,1,1,2,1
25903,2015,26,1,5,1,1,2,1,0,0,1
25904,2015,32,1,5,2,1,1,1,0,0,1
25905,2015,29,1,5,1,1,2,1,0,0,1
25906,2015,33,1,5,2,1,2,2,0,0,2
25908,2015,27,1,5,2,1,2,1,0,0,1
25909,2015,27,1,5,2,1,2,1,0,0,1
25910,2015,64,1,5,1,1,1,2,0,0,2
25911,2015,39,1,5,1,1,2,1,0,0,2
25912,2015,28,1,5,1,1,2,1,1,2,1
25919,2015,24,2,5,2,1,2,1,0,0,2
25921,2015,24,1,5,2,1,1,1,1,2,2
25922,2015,29,1,5,2,1,1,1,0,0,2
25929,2015,24,2,5,2,1,1,1,0,0,2
25931,2015,24,1,5,1,2,1,1,0,0,2
25932,2015,60,1,5,1,1,2,2,0,0,2
25933,2015,35,1,5,2,1,2,2,0,0,1
25936,2015,24,1,5,2,2,1,1,0,0,1
25938,2015,40,1,5,2,1,2,2,0,0,2
25939,2015,27,1,5,2,1,2,1,0,0,1
25940,2015,25,2,5,2,1,1,2,0,0,2
25941,2015,24,1,5,2,1,2,1,0,0,2
25942,2015,39,1,5,2,1,2,2,0,0,2
25946,2015,48,2,5,2,1,2,1,0,0,2
25947,2015,55,2,5,2,2,2,2,0,0,2
25948,2015,48,1,5,2,1,1,1,0,0,2
25951,2015,54,1,5,1,1,2,1,0,0,1
25956,2015,39,1,5,2,1,1,1,1,7,1
25962,2015,32,2,5,1,1,1,1,0,0,1
25963,2015,40,1,5,2,1,1,1,0,0,1
25969,2015,27,2,5,2,1,1,2,0,0,1
25971,2015,32,2,5,2,1,1,2,0,0,1
25978,2015,27,1,5,2,1,1,2,0,0,1
25979,2015,35,1,5,2,1,2,1,1,8,1
25980,2015,59,1,5,1,1,2,2,0,0,2
25984,2015,46,1,5,1,1,1,2,0,0,1
25987,2015,36,2,5,1,2,1,1,0,0,1
25989,2015,24,1,5,1,1,2,2,0,0,1
25990,2015,35,1,5,2,1,2,1,1,8,1
25996,2015,24,2,5,1,1,2,2,0,0,1
26000,2015,36,1,5,2,2,1,1,0,0,2
26004,2015,24,1,5,-2,1,2,1,0,0,1
26008,2015,32,1,5,2,1,2,1,0,0,2
26011,2015,30,1,5,2,1,1,2,0,0,2
26013,2015,25,1,5,1,1,2,2,0,0,1
26015,2015,56,1,5,1,2,2,1,0,0,1
26016,2015,25,1,5,2,2,1,1,0,0,1
26020,2015,21,1,5,1,1,1,1,0,0,1
26021,2015,30,1,5,1,1,2,1,0,0,1
26022,2015,28,1,5,2,1,1,1,0,0,1
26023,2015,28,2,5,1,1,2,1,0,0,1
26025,2015,30,1,5,2,1,2,1,0,0,1
26026,2015,30,1,5,2,2,1,1,0,0,1
26035,2015,38,1,5,2,2,1,1,0,0,2
26039,2015,44,1,5,2,1,-1,2,0,0,1
26047,2015,24,1,5,1,1,2,2,1,8,1
26048,2015,19,1,5,2,1,1,1,0,0,1
26050,2015,23,1,5,1,1,1,1,0,0,1
26051,2015,24,1,5,1,1,2,1,0,0,1
26052,2015,32,1,5,2,2,2,2,0,0,1
26053,2015,30,1,5,2,1,1,1,0,0,1
26054,2015,31,1,5,2,1,2,1,0,0,1
26055,2015,32,1,5,2,1,2,1,0,0,1
26056,2015,32,1,5,2,1,2,1,0,0,1
26057,2015,34,1,5,1,1,2,1,0,0,1
26058,2015,30,1,5,1,1,2,1,0,0,1
26059,2015,34,1,5,2,1,2,1,0,0,1
26062,2015,40,1,5,2,1,2,1,0,0,1
26063,2015,42,1,5,1,1,1,2,0,0,1
26064,2015,42,1,5,2,1,2,2,0,0,1
26067,2015,44,1,5,2,1,2,2,0,0,1
26068,2015,36,1,5,2,1,2,2,0,0,1
26070,2015,44,1,5,1,2,2,1,0,0,1
26071,2015,52,1,5,1,1,2,2,0,0,1
26075,2015,49,1,5,1,2,2,2,0,0,1
26077,2015,60,1,5,2,1,1,2,0,0,1
26078,2015,56,1,5,2,1,2,2,0,0,1
26079,2015,60,1,5,2,1,2,1,0,0,1
26087,2015,32,2,5,1,2,2,1,0,0,1
26091,2015,29,2,5,2,1,2,2,0,0,1
26092,2015,25,2,5,1,2,1,2,0,0,1
